ID Cliente;ID Loja;Nome;PrimeiraCompra;CartaoFidelidade;Aniversario;Genero;AnoAniversario
542;3;"Noelle Winters";2018-05-17 00:00:00,000;"565-859-8943";1981-02-10 00:00:00,000;"F";1981
543;3;"Montana Haley";2018-05-19 00:00:00,000;"795-769-9903";1981-03-28 00:00:00,000;"F";1981
544;3;"Amaya Osborne";2018-05-21 00:00:00,000;"036-201-4795";1981-05-14 00:00:00,000;"F";1981
545;3;"Rhonda Mcguire";2018-05-23 00:00:00,000;"294-150-5257";1981-06-30 00:00:00,000;"F";1981
546;3;"Jillian Saunders";2018-05-25 00:00:00,000;"128-485-2628";1981-08-15 00:00:00,000;"F";1981
547;3;"Ora Shields";2018-05-27 00:00:00,000;"447-380-8212";1981-10-01 00:00:00,000;"F";1981
548;3;"Raya Sanders";2018-05-29 00:00:00,000;"878-481-9768";1981-11-16 00:00:00,000;"F";1981
549;3;"Tanisha Robinson";2018-05-31 00:00:00,000;"832-222-8038";1982-01-02 00:00:00,000;"F";1982
550;3;"Mia Jensen";2018-06-02 00:00:00,000;"631-803-0191";1982-02-18 00:00:00,000;"F";1982
551;3;"Yetta Simpson";2018-06-04 00:00:00,000;"745-477-0952";1982-04-05 00:00:00,000;"F";1982
552;3;"Meredith Carrillo";2018-06-07 00:00:00,000;"015-818-4557";1982-05-22 00:00:00,000;"F";1982
553;3;"Camille Bennett";2018-06-09 00:00:00,000;"134-851-9585";1982-07-07 00:00:00,000;"F";1982
554;3;"Whilemina Hurley";2018-06-11 00:00:00,000;"925-833-0197";1982-08-23 00:00:00,000;"F";1982
555;3;"Venus Armstrong";2018-06-13 00:00:00,000;"275-011-9087";1982-10-09 00:00:00,000;"F";1982
556;3;"Cara Solis";2018-06-15 00:00:00,000;"615-958-2420";1982-11-24 00:00:00,000;"F";1982
557;3;"Selma Blackburn";2018-06-17 00:00:00,000;"310-298-0777";1983-01-10 00:00:00,000;"F";1983
558;3;"Melissa Johnson";2018-06-19 00:00:00,000;"816-924-9433";1983-02-25 00:00:00,000;"F";1983
559;3;"Melodie Moses";2018-06-21 00:00:00,000;"492-394-5203";1983-04-13 00:00:00,000;"F";1983
560;3;"Quyn Langley";2018-06-23 00:00:00,000;"018-458-8775";1983-05-30 00:00:00,000;"F";1983
561;3;"Ayanna Boyle";2018-06-25 00:00:00,000;"969-743-9079";1983-07-15 00:00:00,000;"F";1983
562;3;"Belle Oneal";2018-06-27 00:00:00,000;"846-733-6647";1983-08-31 00:00:00,000;"F";1983
563;3;"Belle Farmer";2018-06-29 00:00:00,000;"365-267-6335";1983-10-16 00:00:00,000;"F";1983
564;3;"Pascale Wolf";2018-07-01 00:00:00,000;"477-092-6304";1983-12-02 00:00:00,000;"F";1983
565;3;"Illana Hartman";2018-07-03 00:00:00,000;"749-327-8462";1984-01-18 00:00:00,000;"F";1984
566;3;"Doris Roberson";2018-07-05 00:00:00,000;"840-084-8407";1984-03-04 00:00:00,000;"F";1984
567;3;"Jolene Ramsey";2018-07-08 00:00:00,000;"004-419-5267";1984-04-20 00:00:00,000;"F";1984
568;3;"Quin Gray";2018-07-10 00:00:00,000;"741-255-7749";1984-06-05 00:00:00,000;"F";1984
569;3;"Hadley Olsen";2018-07-12 00:00:00,000;"399-713-7814";1984-07-22 00:00:00,000;"F";1984
570;3;"Tamara Guerra";2018-07-14 00:00:00,000;"731-281-0199";1984-09-07 00:00:00,000;"F";1984
571;3;"Sophia Chambers";2018-07-16 00:00:00,000;"911-087-4068";1984-10-23 00:00:00,000;"F";1984
572;3;"September Morgan";2018-07-18 00:00:00,000;"592-027-9254";1984-12-09 00:00:00,000;"F";1984
573;3;"Sopoline Garrison";2018-07-20 00:00:00,000;"126-181-1670";1985-01-24 00:00:00,000;"F";1985
574;3;"Kiayada Yang";2018-07-22 00:00:00,000;"023-868-4158";1985-03-12 00:00:00,000;"F";1985
575;3;"Amena Terrell";2018-07-24 00:00:00,000;"071-486-7997";1985-04-28 00:00:00,000;"F";1985
576;3;"Fallon Dean";2018-07-26 00:00:00,000;"039-854-4514";1985-06-13 00:00:00,000;"F";1985
577;3;"Rina Harrell";2018-07-28 00:00:00,000;"051-902-7649";1985-07-30 00:00:00,000;"F";1985
578;3;"Kiona Glenn";2018-07-30 00:00:00,000;"079-440-8039";1985-09-14 00:00:00,000;"F";1985
579;3;"Hyacinth Gallagher";2018-08-01 00:00:00,000;"051-934-5139";1985-10-31 00:00:00,000;"F";1985
580;3;"Carissa Ayers";2018-08-03 00:00:00,000;"554-443-6196";1985-12-17 00:00:00,000;"F";1985
581;3;"Kelsey Valenzuela";2018-08-05 00:00:00,000;"642-372-3063";1986-02-01 00:00:00,000;"F";1986
582;3;"Harriet Mills";2018-08-08 00:00:00,000;"545-362-8532";1986-03-20 00:00:00,000;"F";1986
583;3;"India Kelley";2018-08-10 00:00:00,000;"718-543-8498";1986-05-05 00:00:00,000;"F";1986
584;3;"Joelle Hood";2018-08-12 00:00:00,000;"289-492-3516";1986-06-21 00:00:00,000;"F";1986
585;3;"Jescie Reynolds";2018-08-14 00:00:00,000;"112-834-4519";1986-08-07 00:00:00,000;"F";1986
586;3;"Imelda Miller";2018-08-16 00:00:00,000;"195-848-8911";1986-09-22 00:00:00,000;"F";1986
587;3;"Harriet Kirkland";2018-08-18 00:00:00,000;"900-081-0361";1986-11-08 00:00:00,000;"F";1986
588;3;"Gail Harrell";2018-08-20 00:00:00,000;"038-606-1727";1986-12-24 00:00:00,000;"F";1986
589;3;"Dorothy Cortez";2018-08-22 00:00:00,000;"965-870-4747";1987-02-09 00:00:00,000;"F";1987
590;3;"Simone Rush";2018-08-24 00:00:00,000;"316-255-6156";1987-03-28 00:00:00,000;"F";1987
591;3;"Naida Maddox";2018-08-26 00:00:00,000;"562-112-3270";1987-05-13 00:00:00,000;"F";1987
592;3;"Daryl Watts";2018-08-28 00:00:00,000;"996-012-5651";1987-06-29 00:00:00,000;"F";1987
593;3;"Tamekah Clark";2018-08-30 00:00:00,000;"104-835-7068";1987-08-14 00:00:00,000;"F";1987
594;3;"Mari Hahn";2018-09-01 00:00:00,000;"265-499-0943";1987-09-30 00:00:00,000;"F";1987
595;3;"Debra Sanchez";2018-09-03 00:00:00,000;"996-942-4265";1987-11-16 00:00:00,000;"F";1987
596;3;"Sandra Ratliff";2018-09-05 00:00:00,000;"193-960-9032";1988-01-01 00:00:00,000;"F";1988
597;3;"Jael Giles";2018-09-08 00:00:00,000;"925-270-5493";1988-02-17 00:00:00,000;"F";1988
598;3;"Laurel Rutledge";2018-09-10 00:00:00,000;"045-914-3248";1988-04-03 00:00:00,000;"F";1988
599;3;"Mia Ingram";2018-09-12 00:00:00,000;"956-795-0328";1988-05-20 00:00:00,000;"F";1988
600;3;"Sopoline Bird";2018-09-14 00:00:00,000;"680-424-4546";1988-07-06 00:00:00,000;"F";1988
601;3;"Amanda Workman";2018-09-16 00:00:00,000;"141-707-8775";1988-08-21 00:00:00,000;"F";1988
602;3;"Illiana Reid";2018-09-18 00:00:00,000;"812-398-8304";1988-10-07 00:00:00,000;"F";1988
603;3;"Lael Anthony";2018-09-20 00:00:00,000;"090-072-9980";1988-11-22 00:00:00,000;"F";1988
604;3;"Camille Tyler";2018-09-22 00:00:00,000;"102-192-8157";1989-01-08 00:00:00,000;"F";1989
605;3;"Sharon Wright";2018-09-24 00:00:00,000;"182-494-8353";1989-02-24 00:00:00,000;"F";1989
606;3;"Alika Henson";2018-09-26 00:00:00,000;"345-038-7791";1989-04-11 00:00:00,000;"F";1989
607;3;"Ainsley Beard";2018-09-28 00:00:00,000;"740-146-8683";1989-05-28 00:00:00,000;"F";1989
608;3;"Alisa Briggs";2018-09-30 00:00:00,000;"233-278-9925";1989-07-13 00:00:00,000;"F";1989
609;3;"Kirsten Stuart";2018-10-02 00:00:00,000;"457-755-6512";1989-08-29 00:00:00,000;"F";1989
610;3;"Adria Joyner";2018-10-04 00:00:00,000;"838-101-4531";1989-10-15 00:00:00,000;"F";1989
611;3;"Melinda Thompson";2018-10-06 00:00:00,000;"642-160-2662";1989-11-30 00:00:00,000;"F";1989
612;3;"Halee Perez";2018-10-09 00:00:00,000;"808-506-0308";1990-01-16 00:00:00,000;"F";1990
613;3;"Iola Keller";2018-10-11 00:00:00,000;"332-284-6296";1990-03-03 00:00:00,000;"F";1990
614;3;"Quinn Conrad";2018-10-13 00:00:00,000;"755-773-9794";1990-04-19 00:00:00,000;"F";1990
615;3;"Myra Atkins";2018-10-15 00:00:00,000;"743-995-3305";1990-06-05 00:00:00,000;"F";1990
616;3;"Florence Moon";2018-10-17 00:00:00,000;"959-072-6835";1990-07-21 00:00:00,000;"F";1990
617;3;"Jillian Lott";2018-10-19 00:00:00,000;"063-325-3545";1990-09-06 00:00:00,000;"F";1990
618;3;"Lavinia Washington";2018-10-21 00:00:00,000;"325-159-2628";1990-10-22 00:00:00,000;"F";1990
619;3;"Whilemina West";2018-10-23 00:00:00,000;"457-533-7185";1990-12-08 00:00:00,000;"F";1990
620;3;"Meredith Sanford";2018-10-25 00:00:00,000;"896-334-4229";1991-01-24 00:00:00,000;"F";1991
621;3;"Savannah Bennett";2018-10-27 00:00:00,000;"140-433-4547";1991-03-11 00:00:00,000;"F";1991
622;3;"Julie Lopez";2018-10-29 00:00:00,000;"068-209-4821";1991-04-27 00:00:00,000;"F";1991
623;3;"Neve Hoffman";2018-10-31 00:00:00,000;"255-107-2193";1991-06-12 00:00:00,000;"F";1991
624;3;"Maggie Whitaker";2018-11-02 00:00:00,000;"853-730-9705";1991-07-29 00:00:00,000;"F";1991
625;3;"Kylan Hancock";2018-11-04 00:00:00,000;"821-769-8203";1991-09-14 00:00:00,000;"F";1991
626;3;"Madonna Buckley";2018-11-07 00:00:00,000;"196-200-3938";1991-10-30 00:00:00,000;"F";1991
627;3;"Lesley Wells";2018-11-09 00:00:00,000;"279-763-4837";1991-12-16 00:00:00,000;"F";1991
628;3;"Amena Graham";2018-11-11 00:00:00,000;"965-030-2866";1992-01-31 00:00:00,000;"F";1992
629;3;"Astra Hicks";2018-11-13 00:00:00,000;"279-251-9582";1992-03-18 00:00:00,000;"F";1992
630;3;"Bell Witt";2018-11-15 00:00:00,000;"609-346-6777";1992-05-04 00:00:00,000;"F";1992
631;3;"Minerva Donaldson";2018-11-17 00:00:00,000;"940-465-6124";1992-06-19 00:00:00,000;"F";1992
632;3;"Latifah Myers";2018-11-19 00:00:00,000;"295-416-4863";1992-08-05 00:00:00,000;"F";1992
633;3;"Lael Harrison";2018-11-21 00:00:00,000;"506-376-8984";1992-09-20 00:00:00,000;"F";1992
634;3;"Dawn Herring";2018-11-23 00:00:00,000;"971-827-3957";1992-11-06 00:00:00,000;"F";1992
635;3;"Deanna Rivas";2018-11-25 00:00:00,000;"807-319-9750";1992-12-23 00:00:00,000;"F";1992
636;3;"Natalie Harris";2018-11-27 00:00:00,000;"399-870-1581";1993-02-07 00:00:00,000;"F";1993
637;3;"September Shepherd";2018-11-29 00:00:00,000;"052-293-7156";1993-03-26 00:00:00,000;"F";1993
638;3;"Paula Cummings";2018-12-01 00:00:00,000;"238-092-8457";1993-05-11 00:00:00,000;"F";1993
639;3;"Teegan Douglas";2018-12-03 00:00:00,000;"641-750-7331";1993-06-27 00:00:00,000;"F";1993
640;3;"Emma Rice";2018-12-05 00:00:00,000;"549-713-3864";1993-08-13 00:00:00,000;"F";1993
641;3;"Leandra Townsend";2018-12-08 00:00:00,000;"482-357-0499";1993-09-28 00:00:00,000;"F";1993
642;3;"Iris Bradley";2018-12-10 00:00:00,000;"285-950-6136";1993-11-14 00:00:00,000;"F";1993
643;3;"Mona Hess";2018-12-12 00:00:00,000;"063-456-6250";1993-12-30 00:00:00,000;"F";1993
644;3;"Geraldine Sandoval";2018-12-14 00:00:00,000;"978-862-9633";1994-02-15 00:00:00,000;"F";1994
645;3;"Angela Hartman";2018-12-16 00:00:00,000;"485-104-0753";1994-04-03 00:00:00,000;"F";1994
646;3;"Galena Tanner";2018-12-18 00:00:00,000;"800-001-7765";1994-05-19 00:00:00,000;"F";1994
647;3;"Olivia Kidd";2018-12-20 00:00:00,000;"896-935-3477";1994-07-05 00:00:00,000;"F";1994
648;3;"Ava Michael";2018-12-22 00:00:00,000;"832-931-2351";1994-08-20 00:00:00,000;"F";1994
649;3;"Rylee Anthony";2018-12-24 00:00:00,000;"351-816-7450";1994-10-06 00:00:00,000;"F";1994
650;3;"Tamara Kinney";2018-12-26 00:00:00,000;"939-707-3228";1994-11-22 00:00:00,000;"F";1994
651;3;"Karly Walsh";2018-12-28 00:00:00,000;"177-126-9571";1995-01-07 00:00:00,000;"F";1995
652;3;"Vanna Kennedy";2018-12-30 00:00:00,000;"826-646-2923";1995-02-23 00:00:00,000;"F";1995
653;3;"Wanda Vinson";2019-01-01 00:00:00,000;"272-162-1372";1995-04-10 00:00:00,000;"F";1995
654;3;"Galena Coffey";2019-01-03 00:00:00,000;"009-447-2155";1995-05-27 00:00:00,000;"F";1995
655;3;"Joan Peters";2019-01-05 00:00:00,000;"619-050-7156";1995-07-13 00:00:00,000;"F";1995
656;3;"Justina Brennan";2019-01-08 00:00:00,000;"221-284-7954";1995-08-28 00:00:00,000;"F";1995
657;3;"Violet Waters";2019-01-10 00:00:00,000;"561-117-7711";1995-10-14 00:00:00,000;"F";1995
658;3;"Cora Weaver";2019-01-12 00:00:00,000;"975-593-9980";1995-11-29 00:00:00,000;"F";1995
659;3;"Savannah Garza";2019-01-14 00:00:00,000;"070-445-2715";1996-01-15 00:00:00,000;"F";1996
660;3;"Abra Schwartz";2019-01-16 00:00:00,000;"703-569-1850";1996-03-02 00:00:00,000;"F";1996
661;3;"Beatrice Gutierrez";2019-01-18 00:00:00,000;"748-493-9350";1996-04-17 00:00:00,000;"F";1996
662;3;"Sigourney Sanford";2019-01-20 00:00:00,000;"958-009-0774";1996-06-03 00:00:00,000;"F";1996
663;3;"Bertha Kramer";2019-01-22 00:00:00,000;"004-928-9777";1996-07-19 00:00:00,000;"F";1996
664;3;"Portia Acevedo";2019-01-24 00:00:00,000;"410-846-1380";1996-09-04 00:00:00,000;"F";1996
665;3;"Carissa Schmidt";2019-01-26 00:00:00,000;"753-629-7354";1996-10-21 00:00:00,000;"F";1996
666;3;"Karly Williams";2019-01-28 00:00:00,000;"874-262-4997";1996-12-06 00:00:00,000;"F";1996
667;3;"Keely Franks";2019-01-30 00:00:00,000;"566-963-4370";1997-01-22 00:00:00,000;"F";1997
668;3;"May Lambert";2019-02-01 00:00:00,000;"933-562-9576";1997-03-09 00:00:00,000;"F";1997
669;3;"Amber Cooper";2019-02-03 00:00:00,000;"584-081-1026";1997-04-25 00:00:00,000;"F";1997
670;3;"MacKenzie Duran";2019-02-05 00:00:00,000;"133-209-5837";1997-06-11 00:00:00,000;"F";1997
671;3;"Lacota Baxter";2019-02-08 00:00:00,000;"417-827-6696";1997-07-27 00:00:00,000;"F";1997
672;3;"Tasha Holloway";2019-02-10 00:00:00,000;"418-349-7984";1997-09-12 00:00:00,000;"F";1997
673;3;"Guinevere Cooke";2019-02-12 00:00:00,000;"605-368-5924";1997-10-28 00:00:00,000;"F";1997
674;3;"Roanna Guzman";2019-02-14 00:00:00,000;"982-661-3991";1997-12-14 00:00:00,000;"F";1997
675;3;"Illana Graves";2019-02-16 00:00:00,000;"109-939-8270";1998-01-30 00:00:00,000;"F";1998
676;3;"Indigo Howe";2019-02-18 00:00:00,000;"099-744-6263";1998-03-17 00:00:00,000;"F";1998
677;3;"Carly Pierce";2019-02-20 00:00:00,000;"281-633-3721";1998-05-03 00:00:00,000;"F";1998
678;3;"Mariam Foley";2019-02-22 00:00:00,000;"514-256-5105";1998-06-18 00:00:00,000;"F";1998
679;3;"Mallory Kramer";2019-02-24 00:00:00,000;"619-988-6223";1998-08-04 00:00:00,000;"F";1998
680;3;"Florence Wolfe";2019-02-26 00:00:00,000;"572-027-5635";1998-09-20 00:00:00,000;"F";1998
681;3;"Christine Bentley";2019-02-28 00:00:00,000;"739-297-5663";1998-11-05 00:00:00,000;"F";1998
682;3;"Violet Hammond";2019-03-02 00:00:00,000;"992-393-3531";1998-12-22 00:00:00,000;"F";1998
683;3;"Zephr Zimmerman";2019-03-04 00:00:00,000;"741-320-7166";1999-02-06 00:00:00,000;"F";1999
684;3;"Dorothy Turner";2019-03-06 00:00:00,000;"753-129-4149";1999-03-25 00:00:00,000;"F";1999
685;3;"Rosalyn Melendez";2019-03-08 00:00:00,000;"799-510-5352";1999-05-11 00:00:00,000;"F";1999
686;3;"Libby Rowe";2019-03-11 00:00:00,000;"987-647-9321";1999-06-26 00:00:00,000;"F";1999
687;3;"Angelica Maynard";2019-03-13 00:00:00,000;"891-053-3654";1999-08-12 00:00:00,000;"F";1999
688;3;"Donna Fleming";2019-03-15 00:00:00,000;"104-237-8780";1999-09-27 00:00:00,000;"F";1999
689;3;"Karleigh Logan";2019-03-17 00:00:00,000;"997-117-7572";1999-11-13 00:00:00,000;"F";1999
690;3;"Ifeoma Hahn";2019-03-19 00:00:00,000;"881-810-6934";1999-12-30 00:00:00,000;"F";1999
691;3;"Aurelia Bernard";2019-03-21 00:00:00,000;"053-717-7223";2000-02-14 00:00:00,000;"F";2000
692;3;"Fleur Russo";2019-03-23 00:00:00,000;"891-499-2656";2000-04-01 00:00:00,000;"F";2000
693;3;"Roary Hardy";2019-03-25 00:00:00,000;"328-054-7349";2000-05-17 00:00:00,000;"F";2000
694;3;"Caryn Parrish";2019-03-27 00:00:00,000;"937-738-4888";2000-07-03 00:00:00,000;"F";2000
695;3;"Vivian Dillard";2019-03-29 00:00:00,000;"437-381-1817";2000-08-19 00:00:00,000;"F";2000
696;3;"Lysandra Maxwell";2019-03-31 00:00:00,000;"824-243-8808";2000-10-04 00:00:00,000;"F";2000
697;3;"Jayme King";2019-04-02 00:00:00,000;"964-739-9482";2000-11-20 00:00:00,000;"F";2000
698;3;"Shoshana Silva";2019-04-04 00:00:00,000;"200-936-1529";2001-01-05 00:00:00,000;"F";2001
699;3;"Phyllis Fernandez";2019-04-06 00:00:00,000;"883-136-4327";2001-02-21 00:00:00,000;"F";2001
700;3;"Ava Mullins";2019-04-09 00:00:00,000;"337-201-6353";2001-04-09 00:00:00,000;"F";2001
5004;5;"Melodie";2018-06-14 00:00:00,000;"929-861-6870";1982-11-03 00:00:00,000;"F";1982
5008;5;"Noelle";2017-10-16 00:00:00,000;"401-934-3274";1967-12-16 00:00:00,000;"F";1967
5011;5;"Zia";2018-08-15 00:00:00,000;"764-754-9546";1986-09-01 00:00:00,000;"F";1986
5012;5;"Cheyenne";2017-06-30 00:00:00,000;"402-678-4058";1961-04-17 00:00:00,000;"F";1961
5015;5;"Quintessa";2017-09-23 00:00:00,000;"552-162-8123";1966-07-16 00:00:00,000;"F";1966
5018;5;"Zena";2017-02-07 00:00:00,000;"414-926-5310";1952-07-03 00:00:00,000;"F";1952
5021;5;"Scarlet";2018-03-05 00:00:00,000;"373-456-7536";1976-08-08 00:00:00,000;"F";1976
5027;5;"Madison";2018-08-19 00:00:00,000;"796-376-4760";1986-12-14 00:00:00,000;"F";1986
5030;5;"Adele";2017-08-08 00:00:00,000;"995-598-2164";1963-09-14 00:00:00,000;"F";1963
5032;5;"Nadine";2018-03-23 00:00:00,000;"604-161-8203";1977-09-26 00:00:00,000;"F";1977
5033;5;"Nola";2018-02-10 00:00:00,000;"523-304-4054";1975-03-09 00:00:00,000;"F";1975
5034;5;"Ifeoma";2017-10-11 00:00:00,000;"064-471-1812";1967-09-03 00:00:00,000;"F";1967
5037;5;"Claudia";2019-03-14 00:00:00,000;"111-270-6796";1999-09-17 00:00:00,000;"F";1999
5044;5;"Kyla";2017-07-27 00:00:00,000;"958-484-3738";1962-12-30 00:00:00,000;"F";1962
5050;5;"Roary";2018-06-30 00:00:00,000;"639-964-1848";1983-11-01 00:00:00,000;"F";1983
5052;5;"Bryar";2018-02-21 00:00:00,000;"599-472-2561";1975-11-23 00:00:00,000;"F";1975
5053;5;"Reagan";2019-01-04 00:00:00,000;"175-540-6733";1995-06-17 00:00:00,000;"F";1995
5055;5;"Catherine";2017-06-07 00:00:00,000;"143-651-4247";1959-11-16 00:00:00,000;"F";1959
5059;5;"Martena";2019-02-28 00:00:00,000;"483-038-6849";1998-11-10 00:00:00,000;"F";1998
5060;5;"Hilda";2018-01-16 00:00:00,000;"834-045-8923";1973-08-17 00:00:00,000;"F";1973
5061;5;"Yoko";2017-12-17 00:00:00,000;"778-451-1040";1971-10-14 00:00:00,000;"F";1971
5062;5;"Leila";2018-03-12 00:00:00,000;"893-303-6522";1977-01-11 00:00:00,000;"F";1977
5065;5;"Odessa";2017-09-04 00:00:00,000;"155-036-1690";1965-05-28 00:00:00,000;"F";1965
5068;5;"Ori";2017-08-10 00:00:00,000;"859-086-4788";1963-11-05 00:00:00,000;"F";1963
5070;5;"Mallory";2018-05-22 00:00:00,000;"755-892-4349";1981-06-04 00:00:00,000;"F";1981
5073;5;"Urielle";2017-11-19 00:00:00,000;"749-707-2995";1970-01-30 00:00:00,000;"F";1970
5074;5;"Miriam";2018-02-19 00:00:00,000;"416-488-1852";1975-10-03 00:00:00,000;"F";1975
5076;5;"Guinevere";2018-12-26 00:00:00,000;"792-225-9636";1994-11-22 00:00:00,000;"F";1994
5079;5;"Sybil";2017-01-31 00:00:00,000;"981-129-9290";1952-01-30 00:00:00,000;"F";1952
5086;5;"Adara";2018-07-14 00:00:00,000;"036-348-1997";1984-09-07 00:00:00,000;"F";1984
5087;5;"Sopoline";2018-12-24 00:00:00,000;"956-476-8438";1994-10-01 00:00:00,000;"F";1994
5088;5;"Megan";2018-04-22 00:00:00,000;"009-027-9803";1979-08-01 00:00:00,000;"F";1979
5089;5;"Mollie";2017-08-19 00:00:00,000;"824-848-2525";1964-05-30 00:00:00,000;"F";1964
5092;5;"Cleo";2018-08-06 00:00:00,000;"740-341-9235";1986-02-06 00:00:00,000;"F";1986
5096;5;"Kai";2018-04-08 00:00:00,000;"379-957-8974";1978-09-24 00:00:00,000;"F";1978
5098;5;"Odessa";2018-10-21 00:00:00,000;"309-117-4600";1990-10-12 00:00:00,000;"F";1990
5099;5;"Jillian";2018-05-15 00:00:00,000;"793-155-2087";1980-12-30 00:00:00,000;"F";1980
5101;5;"Justina";2017-01-22 00:00:00,000;"604-592-2090";1951-07-07 00:00:00,000;"F";1951
5105;5;"Ruth";2018-08-08 00:00:00,000;"150-309-3549";1986-03-30 00:00:00,000;"F";1986
5106;5;"Janna";2019-01-11 00:00:00,000;"685-029-8856";1995-11-19 00:00:00,000;"F";1995
5109;5;"Tashya";2017-10-18 00:00:00,000;"353-896-8468";1968-02-06 00:00:00,000;"F";1968
5118;5;"Belle";2019-03-17 00:00:00,000;"613-992-3485";1999-11-08 00:00:00,000;"F";1999
5121;5;"Mollie";2018-11-10 00:00:00,000;"175-829-3649";1992-01-21 00:00:00,000;"F";1992
5122;5;"Fallon";2017-05-19 00:00:00,000;"007-979-5386";1958-09-28 00:00:00,000;"F";1958
5123;5;"Audrey";2019-04-02 00:00:00,000;"329-140-9841";2000-11-04 00:00:00,000;"F";2000
5126;5;"Paloma";2017-05-10 00:00:00,000;"629-257-4633";1958-03-05 00:00:00,000;"F";1958
5127;5;"Whilemina";2018-07-16 00:00:00,000;"109-125-1344";1984-10-28 00:00:00,000;"F";1984
5135;5;"Irma";2019-01-18 00:00:00,000;"668-623-5252";1996-04-22 00:00:00,000;"F";1996
5137;5;"Ruth";2017-06-23 00:00:00,000;"229-461-5730";1960-11-13 00:00:00,000;"F";1960
5144;5;"Denise";2019-03-03 00:00:00,000;"781-285-9636";1999-01-01 00:00:00,000;"F";1999
5145;5;"Nita";2018-09-09 00:00:00,000;"014-260-7499";1988-03-24 00:00:00,000;"F";1988
5148;5;"Willow";2018-11-26 00:00:00,000;"612-962-3656";1993-01-17 00:00:00,000;"F";1993
5149;5;"Noel";2017-06-14 00:00:00,000;"636-542-1783";1960-04-20 00:00:00,000;"F";1960
5153;5;"Dominique";2017-02-23 00:00:00,000;"372-303-7067";1953-06-30 00:00:00,000;"F";1953
5160;5;"Velma";2018-06-12 00:00:00,000;"712-390-5849";1982-09-13 00:00:00,000;"F";1982
5162;5;"Carol";2018-10-27 00:00:00,000;"180-429-2795";1991-03-16 00:00:00,000;"F";1991
5169;5;"Gail";2018-08-01 00:00:00,000;"181-989-4834";1985-10-26 00:00:00,000;"F";1985
5170;5;"Heather";2017-02-28 00:00:00,000;"144-085-7920";1953-10-12 00:00:00,000;"F";1953
5171;5;"Skyler";2017-07-16 00:00:00,000;"483-891-0322";1962-04-15 00:00:00,000;"F";1962
5172;5;"Wendy";2017-04-19 00:00:00,000;"834-780-0046";1956-11-24 00:00:00,000;"F";1956
5177;5;"Morgan";2018-09-23 00:00:00,000;"998-712-9101";1989-01-29 00:00:00,000;"F";1989
5182;5;"Madison";2018-11-15 00:00:00,000;"291-404-7299";1992-05-04 00:00:00,000;"F";1992
5183;5;"Kameko";2017-06-25 00:00:00,000;"190-734-9216";1961-01-04 00:00:00,000;"F";1961
5185;5;"Maris";2019-03-28 00:00:00,000;"993-087-6709";2000-07-24 00:00:00,000;"F";2000
5186;5;"Oprah";2018-06-25 00:00:00,000;"690-541-9643";1983-07-20 00:00:00,000;"F";1983
5187;5;"Darryl";2018-12-01 00:00:00,000;"884-693-1637";1993-05-01 00:00:00,000;"F";1993
5188;5;"Dai";2017-10-04 00:00:00,000;"625-126-2028";1967-04-01 00:00:00,000;"F";1967
5189;5;"Rebekah";2017-08-26 00:00:00,000;"732-980-7720";1964-11-02 00:00:00,000;"F";1964
5193;5;"Margaret";2018-01-06 00:00:00,000;"203-432-9720";1973-01-22 00:00:00,000;"F";1973
5195;5;"Sasha";2018-05-17 00:00:00,000;"297-315-1892";1981-02-20 00:00:00,000;"F";1981
5198;5;"Leigh";2018-08-17 00:00:00,000;"708-792-1233";1986-10-23 00:00:00,000;"F";1986
5204;5;"Fredericka";2017-09-02 00:00:00,000;"813-917-4539";1965-04-06 00:00:00,000;"F";1965
5206;5;"Lesley";2018-04-17 00:00:00,000;"790-752-6806";1979-04-19 00:00:00,000;"F";1979
5207;5;"Willa";2018-08-22 00:00:00,000;"345-551-4297";1987-02-04 00:00:00,000;"F";1987
5212;5;"Nayda";2018-01-13 00:00:00,000;"661-065-1100";1973-06-26 00:00:00,000;"F";1973
5213;5;"Tanya";2018-05-08 00:00:00,000;"819-987-8541";1980-07-28 00:00:00,000;"F";1980
5216;5;"Adena";2018-02-05 00:00:00,000;"819-266-0332";1974-11-26 00:00:00,000;"F";1974
5218;5;"Xaviera";2018-07-28 00:00:00,000;"362-335-0725";1985-07-14 00:00:00,000;"F";1985
5219;5;"Ariana";2017-07-07 00:00:00,000;"981-591-3131";1961-09-20 00:00:00,000;"F";1961
5220;5;"Danielle";2017-10-23 00:00:00,000;"177-450-0154";1968-05-19 00:00:00,000;"F";1968
5224;5;"Summer";2018-12-15 00:00:00,000;"396-377-4461";1994-03-08 00:00:00,000;"F";1994
5227;5;"Dawn";2017-09-30 00:00:00,000;"428-464-8163";1966-12-18 00:00:00,000;"F";1966
5228;5;"Charde";2017-01-06 00:00:00,000;"349-505-8576";1950-07-09 00:00:00,000;"F";1950
